datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2023-12-01 10:26:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,277.9,279.95,277.65,279.25,18600,872750,71
2023-12-01 10:27:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.15,282.35,277.4,279.55,19150,872750,72
2023-12-01 10:28:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280.85,281.8,276.9,276.9,12250,872750,73
2023-12-01 10:29:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,277.5,278.85,276.25,277,7600,858950,74
2023-12-01 10:30:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276.8,277.55,269.8,270.55,10300,858950,75
2023-12-01 10:31:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,271.9,274,271.3,273,6600,858950,76
2023-12-01 10:32:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,273.6,275.75,273.45,274.9,3050,865150,77
2023-12-01 10:33:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,275.2,280.45,275.2,280.1,8450,865150,78
2023-12-01 10:34:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.8,280.35,278.2,279.3,5550,865150,79
2023-12-01 10:35:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.45,280.65,279.2,280.65,3600,870350,80
2023-12-01 10:36:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.35,279.35,276.35,276.95,4500,870350,81
2023-12-01 10:37:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276.95,276.95,273.7,273.7,4150,870350,82
2023-12-01 10:38:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,274.85,277.05,274.85,276.15,3950,874000,83
2023-12-01 10:39:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276.35,279.5,276.35,279.2,5500,874000,84
2023-12-01 10:40:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279,279.55,277.65,279,6900,874000,85
2023-12-01 10:41:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.5,279.5,277,277.3,3550,883200,86
2023-12-01 10:42:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276.95,277.5,275,275.95,2900,883200,87
2023-12-01 10:43:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276.5,277.3,275.6,276.5,2050,883200,88
2023-12-01 10:44:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276,276.05,273.9,274.4,4050,886300,89
2023-12-01 10:45:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,274.7,274.7,272.8,273.4,4550,886300,90
2023-12-01 10:46:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,273.45,274.4,273.1,273.45,900,886300,91
2023-12-01 10:47:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,273.4,277.1,272.15,277.1,1750,889800,92
2023-12-01 10:48:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276.15,276.15,275,275.7,850,889800,93
2023-12-01 10:49:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,275.9,276.2,275.1,276.2,4150,889800,94
2023-12-01 10:50:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276.75,278.1,276.1,276.8,2800,892450,95
2023-12-01 10:51:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276.25,276.25,273,273,2150,892450,96
2023-12-01 10:52:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,273,273.4,272.9,273,750,892450,97
2023-12-01 10:53:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,273,273.85,272.5,273.2,1000,892500,98
2023-12-01 10:54:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,273.05,273.7,272.7,273,1350,892500,99
2023-12-01 10:55:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,274.15,274.15,270.95,273.15,3150,892500,100
2023-12-01 10:56:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,272.25,273.5,272,273,800,894650,101
2023-12-01 10:57:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,273,274.45,273,274.45,900,894650,102
2023-12-01 10:58:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276.6,280.75,276.4,280.45,8850,894650,103
2023-12-01 10:59:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280,282.35,280,281.55,7950,893950,104
2023-12-01 11:00:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.1,282.65,279.9,282.05,3300,893950,105
2023-12-01 11:01:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,281.7,282.45,280,280,3750,893950,106
2023-12-01 11:02:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279,281,279,281,3600,897300,107
2023-12-01 11:03:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280.9,281,279.75,280.25,1200,897300,108
2023-12-01 11:04:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280.35,283.85,280.35,283.85,6600,897300,109
2023-12-01 11:05:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.5,284.6,283.5,284.6,11450,899450,110
2023-12-01 11:06:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.65,285.5,282.25,282.3,7450,899450,111
2023-12-01 11:07:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.6,284.2,281.95,283.5,11650,899450,112
2023-12-01 11:08:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.15,284.15,279.3,279.65,10350,907000,113
2023-12-01 11:09:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280.25,281.15,277.5,277.5,2900,907000,114
2023-12-01 11:10:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,277.5,279.95,277,279.55,8650,907000,115
2023-12-01 11:11:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.1,279.1,276.75,277.85,900,906800,116
2023-12-01 11:12:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,277.95,279.8,277.95,279.25,3700,906800,117
2023-12-01 11:13:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.45,279.75,278.35,278.75,2400,906800,118
2023-12-01 11:14:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.65,280.2,278.25,278.3,2300,906050,119
2023-12-01 11:15:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.15,278.9,278,278,4600,906050,120
2023-12-01 11:16:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.5,278.5,277.6,277.6,2600,906050,121
2023-12-01 11:17:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278,278.65,278,278.65,1850,903550,122
2023-12-01 11:18:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.15,280.35,279.15,279.95,3050,903550,123
2023-12-01 11:19:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.4,280.2,279.3,279.45,150,903550,124
2023-12-01 11:20:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.5,279.5,278.75,279,250,904900,125
2023-12-01 11:21:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.55,279.55,278.6,278.9,1500,904900,126
2023-12-01 11:22:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.35,279.4,277.85,277.85,5650,904900,127
2023-12-01 11:23:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.05,278.6,277.85,278.6,2000,906500,128
2023-12-01 11:24:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.3,278.7,277.45,278.7,3000,906500,129
2023-12-01 11:25:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.85,280,278.85,280,4450,906500,130
2023-12-01 11:26:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280.1,286.95,280.1,286.15,16650,904700,131
2023-12-01 11:27:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,285.8,286.6,285.2,286.6,9550,904700,132
2023-12-01 11:28:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,286.8,288.95,286.8,288.55,6650,904700,133
2023-12-01 11:29:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,287.75,288.8,287.7,288.8,2400,910500,134
2023-12-01 11:30:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,289.9,289.9,288.4,289,5100,910500,135
2023-12-01 11:31:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,289.2,289.7,288.25,289.05,1400,910500,136
2023-12-01 11:32:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,289.2,289.25,286.55,286.55,5550,909800,137
2023-12-01 11:33:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,287.5,288.1,287,288.1,2350,909800,138
2023-12-01 11:34:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,287.95,288.2,286.55,286.7,1650,909800,139
2023-12-01 11:35:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,286.5,287,284.7,285.1,1750,910550,140
2023-12-01 11:36:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.7,284.7,283.4,284.25,3500,910550,141
2023-12-01 11:37:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.4,284.4,282.55,282.7,6250,910550,142
2023-12-01 11:38:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,281.95,283,281.95,283,5550,912000,143
2023-12-01 11:39:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283,284.75,282.6,284.55,3200,912000,144
2023-12-01 11:40:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.1,286.2,284.05,285.9,10800,912000,145
2023-12-01 11:41:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,285.25,286,283.8,283.8,3850,914900,146
2023-12-01 11:42:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.5,283.5,281.45,281.55,12300,914900,147
2023-12-01 11:43:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.2,282.45,282.05,282.2,1550,914900,148
2023-12-01 11:44:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.45,283.1,281.45,283,3150,909250,149
2023-12-01 11:45:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.95,283.05,281.5,281.5,1300,909250,150
2023-12-01 11:46:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,281.8,282.55,280.05,281.5,2100,909250,151
2023-12-01 11:47:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.25,282.85,282,282.85,1550,909900,152
2023-12-01 11:48:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.65,284,281.95,283.9,4950,909900,153
2023-12-01 11:49:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.5,283.65,281.85,282.85,1950,909900,154
2023-12-01 11:50:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.1,283.7,281.8,283.05,2050,908450,155
2023-12-01 11:51:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.8,283.65,282.5,282.5,2800,908450,156
2023-12-01 11:52:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.95,284.3,282.65,283.5,5650,908450,157
2023-12-01 11:53:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283,283.75,282.85,282.9,450,907300,158
2023-12-01 11:54:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.55,285.6,283.35,284.75,4800,907300,159
2023-12-01 11:55:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,285.45,285.45,283,283.3,2900,907300,160
2023-12-01 11:56:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.6,284.5,283.6,284.15,800,907450,161
2023-12-01 11:57:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.15,284.85,284,284.55,3800,907450,162
2023-12-01 11:58:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.8,286.85,284,284,7000,907450,163
2023-12-01 11:59:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,285.55,286.15,285.25,286.15,450,910900,164
2023-12-01 12:00:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,286.5,288.8,286.25,288.45,3350,910900,165
2023-12-01 12:01:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,288.2,288.85,284.85,284.85,3650,910900,166
2023-12-01 12:02:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.85,284.85,283.35,283.35,2900,911750,167
2023-12-01 12:03:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.95,285.8,283.8,284.9,5050,911750,168
2023-12-01 12:04:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.45,284.45,283.1,284.4,5800,911750,169
2023-12-01 12:05:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.9,285.6,284.35,284.35,1550,914900,170
2023-12-01 12:06:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.05,286.3,284.05,284.65,4000,914900,171
2023-12-01 12:07:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,285,285,284.2,284.75,1500,914900,172
2023-12-01 12:08:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.3,284.95,284.2,284.85,1000,918250,173
2023-12-01 12:09:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.55,284.75,282.6,282.6,2100,918250,174
2023-12-01 12:10:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.55,284.55,283.45,284.55,1500,918250,175
2023-12-01 12:11:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,285,285.6,284.8,285.35,800,919700,176
2023-12-01 12:12:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,285.35,285.45,284.2,285,3050,919700,177
2023-12-01 12:13:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,285.5,285.5,282.55,283.5,4400,919700,178
2023-12-01 12:14:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.5,283.5,276.15,276.5,8200,919250,179
2023-12-01 12:15:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.65,280,277.55,279.95,1850,919250,180
2023-12-01 12:16:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280,282.45,279,279.2,2850,919250,181
2023-12-01 12:17:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,277.85,280.45,277.85,279.8,3750,918400,182
2023-12-01 12:18:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280,280,278.65,278.7,1900,918400,183
2023-12-01 12:19:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279,279,278.25,279,850,918400,184
2023-12-01 12:20:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.65,280.5,278.1,279.15,5750,918850,185
2023-12-01 12:21:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.3,280.15,279.3,280.15,350,918850,186
2023-12-01 12:22:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280.1,282.3,280.1,281.05,2250,918850,187
2023-12-01 12:23:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.15,279.45,278,278,4600,921050,188
2023-12-01 12:24:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.15,278.9,277.7,278.05,2750,921050,189
2023-12-01 12:25:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278,279.45,278,279.45,1850,921050,190
2023-12-01 12:26:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.7,278.7,278.6,278.65,150,921050,191
2023-12-01 12:27:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.1,279.9,278.65,278.65,2100,921050,192
2023-12-01 12:28:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279,279,278.5,278.6,950,921050,193
2023-12-01 12:29:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.95,279.5,278.75,279.3,2300,920350,194
2023-12-01 12:30:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279,279,276.55,276.55,2650,920350,195
2023-12-01 12:31:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,277.25,277.25,274.7,275.35,3300,920350,196
2023-12-01 12:32:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,276,277.5,275.55,277.5,1600,920550,197
2023-12-01 12:33:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.95,279.35,278.2,278.5,1000,920550,198
2023-12-01 12:34:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,278.5,279.15,278.05,278.65,2300,920550,199
2023-12-01 12:35:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,279.3,280.8,279.2,280.75,5200,921650,200
2023-12-01 12:36:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,281.6,281.6,280.5,280.6,2000,921650,201
2023-12-01 12:37:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,280.4,281,280.4,280.85,2500,921650,202
2023-12-01 12:38:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.65,283.8,282.45,283.8,3400,922300,203
2023-12-01 12:39:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.7,285,283.7,284.65,2000,922300,204
2023-12-01 12:40:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.55,284.65,283.8,284.5,3000,922300,205
2023-12-01 12:41:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.2,284.4,283.3,283.3,3400,922700,206
2023-12-01 12:42:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.6,284,282,282.35,2650,922700,207
2023-12-01 12:43:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.05,282.8,281.55,282.7,1500,922700,208
2023-12-01 12:44:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.95,283.1,282.5,282.5,2100,921700,209
2023-12-01 12:45:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,281.9,282.5,281.8,282,600,921700,210
2023-12-01 12:46:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.55,284.05,282.5,284.05,1200,921700,211
2023-12-01 12:47:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.6,284.6,283.1,283.1,3300,922500,212
2023-12-01 12:48:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.05,282.9,282,282.55,2450,922500,213
2023-12-01 12:49:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,282.55,283.2,282.55,282.6,3300,922500,214
2023-12-01 12:50:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.5,284.3,283.4,284.3,3100,924800,215
2023-12-01 12:51:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.35,284.35,283,283.45,2700,924800,216
2023-12-01 12:52:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.1,283.95,283.1,283.85,600,924800,217
2023-12-01 12:53:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,283.5,285,283.5,284.9,4600,925650,218
2023-12-01 12:54:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.9,285,284.65,284.75,750,925650,219
2023-12-01 12:55:00,NIFTY,NFO,Options,28-DEC-23,Call,20300,284.8,286.55,284.8,286.35,5850,925650,220
