datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2023-12-14 11:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,568,568,568,568,0,36650,141
2023-12-14 11:43:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,551.4,551.4,550.05,550.05,50,36700,142
2023-12-14 11:45:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,552,552,552,552,0,36750,143
2023-12-14 11:46:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,551,551,551,551,0,36750,144
2023-12-14 11:56:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,564,564,564,564,0,37150,145
2023-12-14 12:08:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,558,558,558,558,0,37250,146
2023-12-14 12:17:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,565.5,565.5,565.5,565.5,0,37300,147
2023-12-14 12:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,557,557,557,557,0,37300,148
2023-12-14 12:28:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,553.45,553.45,553.45,553.45,0,37300,149
2023-12-14 12:50:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,553.4,553.4,553.4,553.4,0,37350,150
2023-12-14 12:57:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,549,549,549,549,0,37350,151
2023-12-14 13:02:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,551.9,551.9,551.9,551.9,0,37400,152
2023-12-14 13:10:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,534.75,535.15,532.2,534.85,600,37400,153
2023-12-14 13:11:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,535.35,535.35,535.35,535.35,0,37400,154
2023-12-14 13:12:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,534.2,536.7,534.2,536.7,550,37650,155
2023-12-14 13:13:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,536.5,536.5,532.9,535.8,700,37650,156
2023-12-14 13:14:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,533.1,536.15,533.1,534.6,200,37650,157
2023-12-14 13:16:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,536,536,536,536,0,37600,158
2023-12-14 13:18:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,536.4,536.4,535.35,536.2,450,37650,159
2023-12-14 13:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,531.1,531.1,530.15,530.15,350,37650,160
2023-12-14 13:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,520.5,521.1,520.25,521.1,250,37650,161
2023-12-14 13:21:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,518.4,519.65,517.6,519.65,100,37800,162
2023-12-14 13:22:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,519.65,519.65,518.75,518.75,100,37800,163
2023-12-14 13:24:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,518.75,518.75,518.75,518.75,0,37850,164
2023-12-14 13:25:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,515,515.65,515,515.65,50,37850,165
2023-12-14 13:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,514.95,514.95,514.95,514.95,0,37850,166
2023-12-14 13:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,517.45,517.45,517.45,517.45,0,37900,167
2023-12-14 13:30:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,518.6,518.6,518.6,518.6,0,37900,168
2023-12-14 13:31:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,517.15,517.15,517.15,517.15,0,37900,169
2023-12-14 13:33:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,514,514,511.6,511.6,50,37950,170
2023-12-14 13:34:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,505,507.6,503.85,507.6,100,37950,171
2023-12-14 13:37:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,509.4,509.4,509.4,509.4,0,37950,172
2023-12-14 13:38:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,509.05,509.05,509.05,509.05,0,37950,173
2023-12-14 13:39:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,509.6,509.6,509.6,509.6,0,38000,174
2023-12-14 13:40:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,506.1,506.1,506.1,506.1,0,38000,175
2023-12-14 13:43:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,506.1,506.1,504.25,504.25,100,38000,176
2023-12-14 13:48:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,508.25,508.25,508.25,508.25,0,38150,177
2023-12-14 13:55:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,508.55,508.55,508.55,508.55,0,38100,178
2023-12-14 14:02:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,510,510,510,510,0,38100,179
2023-12-14 14:03:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,510.95,510.95,510.95,510.95,0,38100,180
2023-12-14 14:04:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,509.55,509.55,509.55,509.55,0,38100,181
2023-12-14 14:08:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,517.1,517.1,517.1,517.1,0,38050,182
2023-12-14 14:11:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,504,504,504,504,0,38150,183
2023-12-14 14:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,503,503,503,503,0,38150,184
2023-12-14 14:25:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,503,503,503,503,0,38150,185
2023-12-14 14:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,500,500,500,500,0,38150,186
2023-12-14 14:31:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,500,500,500,500,0,38300,187
2023-12-14 14:32:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,503.75,503.75,503.75,503.75,0,38300,188
2023-12-14 14:39:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,501.6,502.4,501.6,502.4,450,38250,189
2023-12-14 14:40:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,503.6,503.6,503.6,503.6,0,38250,190
2023-12-14 14:41:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,502.8,502.8,502.8,502.8,0,38250,191
2023-12-14 14:42:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,498.55,498.55,496.35,496.35,100,38300,192
2023-12-14 14:46:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,504,504,504,504,0,38350,193
2023-12-14 14:48:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,500.3,500.3,500.3,500.3,0,38350,194
2023-12-14 14:54:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,511.75,511.75,511.75,511.75,0,38450,195
2023-12-14 14:59:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,513,513,513,513,0,38450,196
2023-12-14 15:06:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,513,513,513,513,0,38400,197
2023-12-14 15:17:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,502,502,502,502,0,38350,198
2023-12-14 15:18:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,498.6,498.6,498.6,498.6,0,38350,199
2023-12-14 15:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,493.45,493.45,493.45,493.45,0,38350,200
2023-12-14 15:21:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,493.45,493.45,493.45,493.45,0,38400,201
2023-12-14 15:23:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,491.6,491.6,490.25,490.25,50,38400,202
2023-12-14 15:24:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,485,485,485,485,0,38400,203
2023-12-14 15:25:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,480,480,480,480,0,38950,204
2023-12-14 15:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,473,473,473,473,0,38950,205
2023-12-14 15:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,467.2,472,467.2,472,50,39150,206
2023-12-14 15:28:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,471.35,471.35,471.35,471.35,0,39150,207
2023-12-14 15:29:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,474.85,474.85,474.85,474.85,0,39150,208
2023-12-15 09:15:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,435,435,435,435,0,39150,209
2023-12-15 09:16:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,431.85,431.85,431.85,431.85,0,39150,210
2023-12-15 09:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,438,438,437.85,437.85,250,39150,211
2023-12-15 09:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,439,439,435.85,435.85,300,39300,212
2023-12-15 09:21:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,431.35,432.3,431.35,432.3,100,41400,213
2023-12-15 09:22:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,436.45,439,436.45,439,250,41400,214
2023-12-15 09:23:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,438.25,440,438.25,440,50,42250,215
2023-12-15 09:24:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,445.2,447.75,445.2,446.25,1000,42250,216
2023-12-15 09:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,446.25,446.25,446.25,446.25,0,42450,217
2023-12-15 09:29:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,442.4,442.4,442.4,442.4,0,42500,218
2023-12-15 09:30:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,440,441.9,440,441.9,100,42500,219
2023-12-15 09:31:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,445.3,445.3,441.2,441.2,50,42500,220
2023-12-15 09:32:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,444.3,444.3,444.3,444.3,0,42650,221
2023-12-15 09:34:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,438.6,441.05,438.6,441.05,50,42650,222
2023-12-15 09:36:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,445,449.95,445,449.95,500,42650,223
2023-12-15 09:37:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,449,450,449,450,1450,42650,224
2023-12-15 09:38:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,453.25,453.25,453.25,453.25,0,42650,225
2023-12-15 09:39:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,453.8,459.6,453.8,459.6,500,40900,226
2023-12-15 09:41:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,455.5,455.5,455.5,455.5,0,40900,227
2023-12-15 09:42:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,460.85,460.85,458.35,458.35,200,40050,228
2023-12-15 09:44:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,460,461.6,457.7,457.7,200,40850,229
2023-12-15 09:46:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,449.8,450,449.8,450,150,40850,230
2023-12-15 09:47:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,456.55,456.55,456.55,456.55,0,41050,231
2023-12-15 09:48:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,452.65,453.1,452.65,452.65,850,41050,232
2023-12-15 09:51:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,455.05,455.05,452.2,452.2,1500,41000,233
2023-12-15 09:52:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,452.25,455,452.25,455,200,41000,234
