datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2023-12-11 12:32:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,850,850,850,850,0,1050,18
2023-12-11 12:43:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,845,845,845,845,0,1050,19
2023-12-12 12:45:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,831.75,831.75,820.65,820.65,300,1100,20
2023-12-12 12:51:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,826.8,831.25,826.8,831.25,250,1250,21
2023-12-12 13:01:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,854.1,854.1,854.1,854.1,0,1500,22
2023-12-12 13:03:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,843.05,843.05,843.05,843.05,0,1500,23
2023-12-12 13:38:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,832.4,832.4,832.4,832.4,0,1500,24
2023-12-12 15:03:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,886.4,886.4,886.4,886.4,0,1500,25
2023-12-12 15:04:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,884,884,884,884,0,1700,26
2023-12-12 15:10:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,873.35,873.35,871.15,871.15,150,1700,27
2023-12-12 15:11:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,875.8,875.8,875.8,875.8,0,1700,28
2023-12-12 15:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,862,862,862,862,0,1800,29
2023-12-12 15:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,897.45,897.45,897.45,897.45,0,1800,30
2023-12-12 15:29:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,893.3,893.3,893.3,893.3,0,1800,31
2023-12-13 13:44:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,893.3,894,893.3,894,200,1350,32
2023-12-13 15:07:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,859.1,859.1,859.1,859.1,0,1350,33
2023-12-13 15:08:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,876.65,876.65,876.65,876.65,0,1450,34
2023-12-13 15:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,857.6,857.6,857.6,857.6,0,1400,35
2023-12-14 09:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,688.35,688.35,688.35,688.35,0,1450,36
2023-12-14 09:39:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,677,677,677,677,0,1500,37
2023-12-14 09:51:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,646,646,646,646,0,1500,38
2023-12-14 10:28:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,646,646,646,646,0,1600,39
2023-12-14 10:54:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,652.9,653.05,652.9,653.05,50,1600,40
2023-12-14 11:05:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,659.35,659.35,659.35,659.35,0,1650,41
2023-12-14 11:06:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,653.05,653.05,653.05,653.05,0,1700,42
2023-12-14 13:21:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,606.15,606.15,606.15,606.15,0,1700,43
2023-12-14 13:33:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,605,609.35,605,609.35,50,1750,44
2023-12-14 13:38:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,595.25,595.25,595.25,595.25,0,1750,45
2023-12-14 14:18:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,589.85,589.85,589.85,589.85,0,1800,46
2023-12-14 14:21:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,596.65,596.65,596.65,596.65,0,1800,47
2023-12-14 14:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,588.9,588.9,588.9,588.9,0,1850,48
2023-12-14 14:31:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,590,590,590,590,0,1900,49
2023-12-14 14:33:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,598,598,598,598,0,1900,50
2023-12-14 15:01:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,604.25,604.25,601.45,601.45,200,2000,51
2023-12-14 15:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,558.85,558.85,558.85,558.85,0,2150,52
2023-12-15 09:15:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,527.1,527.1,527.1,527.1,0,2200,53
2023-12-15 09:16:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,526.25,526.25,523,523,750,2200,54
2023-12-15 09:17:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,531,532,531,532,850,2200,55
2023-12-15 09:18:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,529,529.6,529,529.6,50,4300,56
2023-12-15 09:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,526,529,526,529,150,4300,57
2023-12-15 09:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,527,527,521,521,200,4300,58
2023-12-15 09:21:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,520,520,520,520,0,5350,59
2023-12-15 09:22:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,522,522,521,521,50,5350,60
2023-12-15 09:25:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,531.9,531.9,531.9,531.9,0,5800,61
2023-12-15 09:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,528,528,528,528,50,5800,62
2023-12-15 09:28:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,525,525,525,525,50,5800,63
2023-12-15 09:29:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,525,529,525,529,600,6050,64
2023-12-15 09:30:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,529,529,529,529,0,6050,65
2023-12-15 09:31:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,533,533,529,530,100,6050,66
2023-12-15 09:37:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,533.95,540.7,533.95,540.7,1500,7150,67
2023-12-15 09:38:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,539.8,539.8,539.8,539.8,0,7150,68
2023-12-15 09:47:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,546,546,546,546,0,7150,69
2023-12-15 10:00:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,526.05,526.05,526.05,526.05,0,7200,70
2023-12-15 10:02:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,524,524,521,521,50,7250,71
2023-12-15 10:03:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,510,513,510,513,200,7250,72
2023-12-15 10:05:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,504,508.9,504,508.9,50,7700,73
2023-12-15 10:06:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,506,506,506,506,0,7700,74
2023-12-15 10:07:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,504,506,504,506,50,7700,75
2023-12-15 10:08:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,504,504,504,504,0,7700,76
2023-12-15 10:09:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,504,504,504,504,0,8050,77
2023-12-15 10:10:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,510,510,508,508,50,8050,78
2023-12-15 10:11:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,506,506,506,506,300,8050,79
2023-12-15 10:12:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,499.05,499.05,499.05,499.05,100,8750,80
2023-12-15 10:13:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,498,498,496.6,496.6,400,8750,81
2023-12-15 10:15:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496.5,496.5,496.5,496.5,0,9150,82
2023-12-15 10:16:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,498,499.5,498,499.5,100,9150,83
2023-12-15 10:17:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,501.25,503,501.25,503,50,9250,84
2023-12-15 10:18:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,503,503,503,503,0,9250,85
2023-12-15 10:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,499.5,499.5,499.5,499.5,0,9250,86
2023-12-15 10:21:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496,497,496,497,50,9500,87
2023-12-15 10:22:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,498,498,498,498,0,9500,88
2023-12-15 10:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496.5,498.15,496.5,498.15,50,9600,89
2023-12-15 10:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496.35,496.35,496.35,496.35,0,9600,90
2023-12-15 10:28:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496.05,496.05,496.05,496.05,0,9600,91
2023-12-15 10:29:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496.1,496.1,496.1,496.1,0,9750,92
2023-12-15 10:30:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,493.5,494.15,493.5,494.15,100,9750,93
2023-12-15 10:31:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496.5,496.5,496.5,496.5,0,9750,94
2023-12-15 10:33:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,502,502,502,502,0,10050,95
2023-12-15 10:34:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,509.95,509.95,509.95,509.95,0,10050,96
2023-12-15 10:37:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,505.05,505.3,505.05,505.3,50,10100,97
2023-12-15 10:42:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,515.05,515.05,515.05,515.05,0,10150,98
2023-12-15 10:45:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,518,518,518,518,0,10200,99
2023-12-15 10:48:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,537,537,537,537,0,10250,100
2023-12-15 10:49:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,534.5,534.5,534.5,534.5,0,10250,101
2023-12-15 10:50:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,536.55,536.55,536.55,536.55,0,10250,102
2023-12-15 10:52:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,551.55,551.55,551.55,551.55,0,10350,103
2023-12-15 10:53:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,555,555,555,555,0,10350,104
2023-12-15 10:57:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,542.1,542.1,542.1,542.1,0,10350,105
2023-12-15 11:03:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,531,531,531,531,0,10350,106
2023-12-15 11:06:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,531,531,531,531,0,10400,107
2023-12-15 11:14:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,526.05,526.05,526.05,526.05,0,10450,108
2023-12-15 11:16:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,522.5,522.5,522.5,522.5,0,10500,109
2023-12-15 11:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,520.15,520.15,520.15,520.15,0,10550,110
2023-12-15 11:23:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,516.7,521.85,516.7,521.85,200,10700,111
2023-12-15 11:24:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,523.8,523.8,523.8,523.8,0,10700,112
2023-12-15 11:25:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,521.45,521.45,521.45,521.45,0,10700,113
2023-12-15 11:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,510,511.05,510,511.05,50,10700,114
2023-12-15 11:35:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,512.15,512.65,512.15,512.65,100,10850,115
2023-12-15 11:39:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,502.8,502.8,502.8,502.8,0,10950,116
2023-12-15 11:40:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,498.2,498.2,498.2,498.2,0,10950,117
2023-12-15 11:41:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,500,500,500,500,0,11050,118
2023-12-15 11:42:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,503.1,503.1,503.1,503.1,0,11050,119
2023-12-15 11:45:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,500.15,500.15,500.15,500.15,0,11100,120
2023-12-15 11:47:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,507.55,507.55,507.55,507.55,0,11100,121
2023-12-15 11:49:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,511.9,511.9,509.1,509.1,50,11200,122
2023-12-15 11:50:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,510.3,510.3,510.3,510.3,0,11200,123
2023-12-15 11:51:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,509,509,504.85,504.85,100,11400,124
2023-12-15 11:54:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,500,500,500,500,0,11550,125
2023-12-15 11:56:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,505,505,505,505,0,11600,126
2023-12-15 11:57:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,509,509,509,509,0,11600,127
2023-12-15 12:09:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,504,504,504,504,0,12600,128
2023-12-15 12:11:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,506,506,506,506,0,12600,129
2023-12-15 12:14:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,515,515,515,515,0,12800,130
2023-12-15 12:15:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,515,515,515,515,0,12800,131
2023-12-15 12:16:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,522.15,522.15,522.15,522.15,0,12800,132
2023-12-15 12:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,508.05,509,508.05,509,500,13050,133
2023-12-15 12:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,507.35,507.35,507.35,507.35,0,13050,134
2023-12-15 12:22:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,505.95,505.95,505.95,505.95,0,13700,135
2023-12-15 12:30:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,500,500,500,500,0,13800,136
2023-12-15 12:34:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,497.8,497.8,497.8,497.8,0,13800,137
2023-12-15 12:36:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,500,500,500,500,0,13900,138
2023-12-15 12:38:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496.5,496.5,496.5,496.5,0,13900,139
2023-12-15 12:42:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496.25,496.25,496.25,496.25,0,14000,140
2023-12-15 12:53:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,493.95,493.95,493.95,493.95,0,14100,141
2023-12-15 12:55:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,497.1,497.1,497.1,497.1,0,14100,142
2023-12-15 12:58:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,492,492,492,492,0,14200,143
2023-12-15 12:59:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,488.5,488.5,488.5,488.5,0,14300,144
2023-12-15 13:00:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,488,488,488,488,0,14300,145
2023-12-15 13:08:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,494.5,494.5,494.5,494.5,0,13550,146
2023-12-15 13:09:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,494.5,494.5,494.5,494.5,0,13600,147
2023-12-15 13:13:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,496.5,496.5,496.5,496.5,0,13650,148
2023-12-15 13:15:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,490.35,490.5,490.15,490.5,150,13750,149
2023-12-15 13:16:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,486,486.2,486,486.2,100,13750,150
2023-12-15 13:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,485.5,488.15,485.5,488.15,100,14150,151
2023-12-15 13:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,488.4,488.4,488.4,488.4,0,14450,152
2023-12-15 13:22:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,486.5,486.5,486.5,486.5,0,14450,153
2023-12-15 13:23:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,489,490,489,490,100,14600,154
2023-12-15 13:25:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,492.55,492.55,492.55,492.55,0,14600,155
2023-12-15 13:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,490,490.7,490,490.7,100,14650,156
2023-12-15 13:31:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,484.1,484.1,484.1,484.1,0,14750,157
2023-12-15 13:32:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,486,486,486,486,0,14750,158
2023-12-15 13:36:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,482,482,482,482,0,14950,159
2023-12-15 13:39:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,476.5,476.5,476.5,476.5,0,15150,160
2023-12-15 13:42:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,478,478,475.65,475.65,500,15250,161
2023-12-15 13:45:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,476,476,472.55,472.55,50,15350,162
2023-12-15 13:46:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,473.8,473.8,469.45,471.85,100,15350,163
2023-12-15 13:47:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,476.55,476.55,475.4,475.4,50,15350,164
2023-12-15 13:49:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,475,475,475,475,0,15500,165
2023-12-15 13:51:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,471.85,471.85,471.85,471.85,0,15750,166
2023-12-15 13:54:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,473,473,473,473,0,15800,167
2023-12-15 13:55:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,471.4,471.4,471.4,471.4,0,15800,168
2023-12-15 13:57:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,475.55,475.55,475.55,475.55,0,16000,169
2023-12-15 13:59:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,465,465,462,462,50,16000,170
2023-12-15 14:00:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,461,461,461,461,0,16100,171
2023-12-15 14:01:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,464.5,464.5,463,463,50,16100,172
2023-12-15 14:03:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,463,463,463,463,0,16200,173
2023-12-15 14:05:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,469.5,471.5,469.5,471.5,100,16200,174
2023-12-15 14:08:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,479.1,479.1,479.1,479.1,0,16250,175
2023-12-15 14:09:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,476.5,477,476.5,477,50,16200,176
2023-12-15 14:11:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,477,477,477,477,0,16200,177
2023-12-15 14:12:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,479.65,479.65,479.65,479.65,0,16200,178
2023-12-15 14:14:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,479.4,479.4,479.4,479.4,100,16200,179
2023-12-15 14:15:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,484,484,476.95,476.95,100,16050,180
2023-12-15 14:17:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,486,486,486,486,0,16050,181
2023-12-15 14:18:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,486,486,483.6,483.6,150,15950,182
2023-12-15 14:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,486.5,486.5,486.5,486.5,0,15950,183
2023-12-15 14:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,481,481,481,481,0,15950,184
2023-12-15 14:23:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,485,485,485,485,0,16100,185
2023-12-15 14:24:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,480.5,480.5,479.05,479.05,100,16050,186
2023-12-15 14:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,480,480.65,480,480.65,100,16050,187
2023-12-15 14:28:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,480.65,480.65,480.65,480.65,0,16150,188
2023-12-15 14:34:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,474,474,474,474,0,16150,189
2023-12-15 14:37:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,476,476,476,476,0,16250,190
2023-12-15 14:40:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,470.65,470.65,470.65,470.65,0,16350,191
2023-12-15 14:42:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,461.1,461.1,461.1,461.1,0,16350,192
2023-12-15 14:43:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,467.15,467.15,467.15,467.15,0,16450,193
2023-12-15 14:44:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,466.05,466.05,466.05,466.05,0,16450,194
2023-12-15 14:50:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,452.4,452.4,452,452,50,16450,195
2023-12-15 14:51:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,441.5,441.5,440.1,440.1,50,16550,196
2023-12-15 14:52:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,428.05,428.05,428.05,428.05,0,16550,197
2023-12-15 14:53:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,428,428,428,428,0,16550,198
2023-12-15 14:55:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,425.5,425.5,418,418,250,17150,199
2023-12-15 14:56:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,420,420,420,420,0,17150,200
2023-12-15 14:57:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,428.55,428.55,421,422.1,150,17800,201
2023-12-15 14:58:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,421.5,421.5,421.5,421.5,0,17800,202
2023-12-15 14:59:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,421.15,421.15,421.15,421.15,0,17800,203
2023-12-15 15:00:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,420,420,406,406,900,18950,204
2023-12-15 15:01:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,404.6,404.6,404.6,404.6,0,18950,205
2023-12-15 15:02:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,403,403,403,403,0,18950,206
2023-12-15 15:03:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,394.55,394.55,394.55,394.55,0,18950,207
2023-12-15 15:04:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,402.5,405,402.5,405,1500,18950,208
2023-12-15 15:05:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,405.95,405.95,405.95,405.95,0,20900,209
2023-12-15 15:06:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,403.1,403.1,402.2,402.2,50,20900,210
2023-12-15 15:07:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,409,409,409,409,0,20900,211
2023-12-15 15:08:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,406.5,406.5,406.5,406.5,0,22300,212
2023-12-15 15:09:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,406.7,406.7,404.6,404.6,200,22300,213
2023-12-15 15:10:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,406,406,402.9,402.9,300,22850,214
2023-12-15 15:11:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,396.35,396.35,396.35,396.35,0,22850,215
2023-12-15 15:12:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,393,395.4,393,395.4,50,23000,216
2023-12-15 15:13:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,390,390,384.05,384.05,50,23000,217
2023-12-15 15:14:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,384.05,384.05,384.05,384.05,0,23000,218
2023-12-15 15:15:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,382.05,382.05,377.6,377.6,200,23600,219
2023-12-15 15:16:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,377.5,377.5,377.5,377.5,0,23600,220
2023-12-15 15:17:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,370.8,370.8,370.45,370.45,450,23600,221
2023-12-15 15:18:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,377,377,377,377,0,23600,222
2023-12-15 15:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,374.75,374.75,374.75,374.75,0,23600,223
2023-12-15 15:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,380.5,383.5,380.5,383.5,600,23900,224
2023-12-15 15:21:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,399.05,399.05,399.05,399.05,0,23900,225
2023-12-15 15:22:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,392.5,392.5,392.5,392.5,0,23900,226
2023-12-15 15:23:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,392.55,392.55,390.5,390.5,200,25900,227
2023-12-15 15:24:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,392,392,391.5,391.5,100,25900,228
2023-12-15 15:25:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,390,392.45,389.95,389.95,200,26100,229
2023-12-15 15:26:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,391.55,391.55,391.55,391.55,0,26100,230
2023-12-15 15:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21900,392,392,390.4,390.4,1350,26100,231
